;App Name;App Id;Category;Rating;Rating Count;Installs;Minimum Installs;Maximum Installs;Free;Price;Currency;Size;Minimum Android;Developer Id;Developer Website;Developer Email;Released;Last Updated;Content Rating;Privacy Policy;Ad Supported;In App Purchases;Editors Choice;Scraped Time;Big_Category2;App;Image
23;Hjelp 113;com.favouritesystems.android.emergencyapp.nla113;Medical;4.6;1546.0;500,000+;500000.0;802958;True;0.0;USD;28M;5.0 and up;Stiftelsen Norsk Luftambulanse;https://norskluftambulanse.no/hjelp113/;support@hjelp113.no;May 31, 2011;Mar 24, 2021;Everyone;https://snla-apps.no/web/apps/hjelp113/3.70/privacy_policy_no.html;False;False;False;2021-06-16 11:03:06;Lifestyle;Hjelp 113;"[[[245 238 106]
  [245 238 106]
  [245 238 106]
  ...
  [245 238 106]
  [245 238 106]
  [245 238 106]]

 [[245 238 106]
  [245 238 106]
  [245 238 106]
  ...
  [245 238 106]
  [245 238 106]
  [245 238 106]]

 [[245 238 106]
  [245 238 106]
  [245 238 106]
  ...
  [245 238 106]
  [245 238 106]
  [245 238 106]]

 ...

 [[246 227  39]
  [246 227  39]
  [246 227  39]
  ...
  [246 227  39]
  [246 227  39]
  [246 227  39]]

 [[246 227  39]
  [246 227  39]
  [246 227  39]
  ...
  [246 227  39]
  [246 227  39]
  [246 227  39]]

 [[246 227  39]
  [246 227  39]
  [246 227  39]
  ...
  [246 227  39]
  [246 227  39]
  [246 227  39]]]"
24;Education Math games for kids & Kindergarteners;com.forqan.tech.mathschool;Education;4.1;821.0;100,000+;100000.0;468059;True;0.0;USD;61M;4.3 and up;KiDEO (formerly forqan smart tech);https://kideo.tech;support@kideo.tech;Jan 2, 2015;Apr 19, 2021;Everyone;https://kideo.tech/privacy-policy/;True;True;False;2021-06-16 02:35:00;Education;Education Math games for kids & Kindergarteners;"[[[220 120  43]
  [220 120  43]
  [220 120  43]
  ...
  [238 114  25]
  [238 114  25]
  [239 114  25]]

 [[222 120  41]
  [222 120  41]
  [223 120  42]
  ...
  [235 110  23]
  [236 111  23]
  [237 111  24]]

 [[229 119  37]
  [229 119  37]
  [230 120  37]
  ...
  [232 106  21]
  [233 107  22]
  [234 107  22]]

 ...

 [[238 113  25]
  [237 111  25]
  [224 103  23]
  ...
  [233 110  24]
  [234 111  24]
  [234 111  25]]

 [[233 107  23]
  [232 105  22]
  [219  96  20]
  ...
  [233 109  24]
  [233 110  24]
  [233 110  24]]

 [[231 105  21]
  [230 102  21]
  [218  93  18]
  ...
  [233 109  24]
  [234 110  24]
  [234 110  24]]]"
25;Idle Army;com.eightsec.idlearmy;Arcade;3.8;10973.0;1,000,000+;1000000.0;1738775;True;0.0;USD;146M;4.4 and up;8SEC Games;http://www.8sec.games/;lg@8sec.games;Mar 9, 2021;May 28, 2021;Everyone 10+;;True;True;False;2021-06-16 06:53:52;Games;Idle Army;"[[[ 86 214 239]
  [ 86 214 239]
  [ 86 214 239]
  ...
  [ 86 214 239]
  [ 86 214 239]
  [ 86 214 239]]

 [[ 86 214 239]
  [ 86 214 239]
  [ 86 214 239]
  ...
  [ 86 214 239]
  [ 86 214 239]
  [ 86 214 239]]

 [[ 86 214 239]
  [ 86 214 239]
  [ 86 214 239]
  ...
  [ 86 214 239]
  [ 86 214 239]
  [ 86 214 239]]

 ...

 [[ 88 214 239]
  [ 88 214 239]
  [ 88 214 239]
  ...
  [ 88 214 239]
  [ 88 214 239]
  [ 88 214 239]]

 [[ 88 214 239]
  [ 88 214 239]
  [ 88 214 239]
  ...
  [ 88 214 239]
  [ 87 214 239]
  [ 87 214 239]]

 [[ 88 214 239]
  [ 88 214 239]
  [ 88 214 239]
  ...
  [ 87 214 239]
  [ 87 214 239]
  [ 87 214 239]]]"
26;اغاني المنتخب العراقي حماسية بدون انترنت;com.bakaty.montakab;Music & Audio;4.6;177.0;50,000+;50000.0;75940;True;0.0;USD;45M;4.4W and up;joseef bakaty;https://bakaty.xyz;joseefbakaty14@gmail.com;Nov 17, 2019;Feb 24, 2021;Everyone;https://bakaty.xyz/privacy_policy.html;True;False;False;2021-06-16 11:50:38;Entertainment;اغاني المنتخب العراقي حماسية بدون انترنت;"[[[66  0 23]
  [66  0 23]
  [66  0 23]
  ...
  [27  0 10]
  [27  0 10]
  [27  0 10]]

 [[66  0 23]
  [66  0 23]
  [66  0 23]
  ...
  [27  0 10]
  [27  0 10]
  [27  0 10]]

 [[66  0 22]
  [66  0 22]
  [66  0 22]
  ...
  [28  0 11]
  [29  0 11]
  [29  0 11]]

 ...

 [[ 2  2  4]
  [ 2  2  4]
  [ 2  2  3]
  ...
  [12 16 23]
  [13 16 23]
  [13 16 23]]

 [[ 1  1  2]
  [ 1  1  2]
  [ 1  1  2]
  ...
  [12 15 22]
  [13 16 23]
  [13 16 23]]

 [[ 1  1  1]
  [ 1  1  1]
  [ 0  0  1]
  ...
  [12 15 22]
  [13 16 23]
  [13 16 23]]]"
27;Rumaysho.com;com.fazrilab.rumayso;Books & Reference;4.8;2205.0;50,000+;50000.0;53010;True;0.0;USD;3.1M;2.3 and up;Fazri Labs;http://www.fazrilabs.com;support@fazrilabs.com;Aug 24, 2013;Aug 18, 2016;Everyone;http://fazrilabs.com/privacy-policy.htm;True;False;False;2021-06-16 11:42:15;Entertainment;Rumaysho.com;"[[[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 ...

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]]"
28;Phoenix Fed;com.phoenixville.mobile;Finance;4.6;164.0;1,000+;1000.0;3339;True;0.0;USD;41M;7.0 and up;Fiserv Solutions, Inc.;https://www.phoenixfed.com;clientbrandedapp@fiserv.com;Dec 17, 2013;Dec 09, 2020;Everyone;https://www.phoenixfed.com/privacy.htm;False;False;False;2021-06-16 00:48:12;Business;Phoenix Fed;"[[[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 ...

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]]"
29;CamCard Business;com.intsig.camcard.enterprise;Business;4.0;901.0;100,000+;100000.0;253493;True;0.0;USD;Varies with device;Varies with device;INTSIG;https://b.camcard.com;vipsupport@intsig.com;Oct 6, 2014;Jun 15, 2021;Everyone;http://b.camcard.com/site/privacy;False;False;False;2021-06-15 22:01:36;Business;CamCard Business;"[[[ 24 184 245]
  [ 24 184 245]
  [ 24 184 245]
  ...
  [ 24 184 245]
  [ 24 184 245]
  [ 24 184 245]]

 [[ 24 184 245]
  [ 24 184 245]
  [ 24 184 245]
  ...
  [ 24 184 245]
  [ 24 184 245]
  [ 24 184 245]]

 [[ 24 184 245]
  [ 24 184 245]
  [ 24 184 245]
  ...
  [ 24 184 245]
  [ 24 184 245]
  [ 24 184 245]]

 ...

 [[ 24 184 245]
  [ 24 184 245]
  [ 24 184 245]
  ...
  [ 24 184 245]
  [ 24 184 245]
  [ 24 184 245]]

 [[ 24 184 245]
  [ 24 184 245]
  [ 24 184 245]
  ...
  [ 24 184 245]
  [ 24 184 245]
  [ 24 184 245]]

 [[ 24 184 245]
  [ 24 184 245]
  [ 24 184 245]
  ...
  [ 24 184 245]
  [ 24 184 245]
  [ 24 184 245]]]"
30;МегаДиск – 100 ГБ в бесплатном облачном хранилище;com.megalabs.disk;Productivity;4.5;9626.0;1,000,000+;1000000.0;1270843;True;0.0;USD;30M;5.0 and up;MegaLabs;https://www.megalabs.ru;appsupport@megalabs.com;Sep 18, 2013;Jun 08, 2021;Everyone;http://www.megafon.ru/ad/mlk_privacy_policy;False;False;False;2021-06-16 07:15:41;Tools;МегаДиск – 100 ГБ в бесплатном облачном хранилище;"[[[40 37 37]
  [40 37 37]
  [40 37 37]
  ...
  [40 37 37]
  [40 37 37]
  [40 37 37]]

 [[40 37 37]
  [40 37 37]
  [40 37 37]
  ...
  [40 37 37]
  [40 37 37]
  [40 37 37]]

 [[40 37 37]
  [40 37 37]
  [40 37 37]
  ...
  [40 37 37]
  [40 37 37]
  [40 37 37]]

 ...

 [[40 37 37]
  [40 37 37]
  [40 37 37]
  ...
  [40 37 37]
  [40 37 37]
  [40 37 37]]

 [[40 37 37]
  [40 37 37]
  [40 37 37]
  ...
  [40 37 37]
  [40 37 37]
  [40 37 37]]

 [[40 37 37]
  [40 37 37]
  [40 37 37]
  ...
  [40 37 37]
  [40 37 37]
  [40 37 37]]]"
31;6th Class Maths Solutions - CBSE;com.mobility.six.maths.cbse;Education;4.1;753.0;100,000+;100000.0;208824;True;0.0;USD;36M;5.0 and up;Mobility Solutions Pvt Ltd;http://techandroidhub.com;android.software.develop@gmail.com;Oct 10, 2017;Dec 17, 2019;Everyone;http://techandroidhub.com/privacy-policy-3/;True;False;False;2021-06-16 09:25:11;Education;6th Class Maths Solutions - CBSE;"[[[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [1 1 0 0]
  ...
  [1 1 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [1 1 0 1]
  [8 3 1 3]
  ...
  [8 3 1 1]
  [1 1 0 0]
  [0 0 0 0]]

 ...

 [[0 0 0 0]
  [1 1 0 0]
  [8 3 1 1]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [1 1 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]]"
32;Fake Chat Conversations - WhatsMessage;com.tiawy.fakechat;Entertainment;4.1;88407.0;10,000,000+;10000000.0;16604278;True;0.0;USD;10M;4.1 and up;Tiawy Labs;http://www.tiawy.com;tiawylanguages@gmail.com;Dec 31, 2017;Nov 06, 2020;Everyone;http://tiawy.com/fake-chat-conversation/privacy-policy.html;True;True;False;2021-06-15 23:07:24;Entertainment;Fake Chat Conversations - WhatsMessage;"[[[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 ...

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]]"
33;My Diggy Dog;ru.kingbird.doggame;Arcade;4.0;46821.0;1,000,000+;1000000.0;2911458;True;0.0;USD;65M;4.1 and up;King Bird Games;http://www.kingbirdgames.com;diggydog@kingbirdgames.com;Mar 12, 2017;Nov 28, 2020;Everyone;http://www.kingbirdgames.com/privacy.html;True;True;False;2021-06-16 02:56:05;Games;My Diggy Dog;"[[[102 211 253]
  [102 211 253]
  [102 211 253]
  ...
  [106 140 110]
  [106 144 116]
  [107 147 120]]

 [[102 211 253]
  [102 211 253]
  [102 211 253]
  ...
  [106 140 110]
  [106 143 114]
  [106 145 117]]

 [[102 211 253]
  [102 211 253]
  [102 211 253]
  ...
  [106 142 112]
  [106 141 111]
  [106 142 113]]

 ...

 [[237 177  48]
  [239 179  47]
  [243 184  46]
  ...
  [ 81  93  49]
  [ 71  95  54]
  [ 68  96  57]]

 [[236 175  47]
  [238 178  46]
  [243 183  45]
  ...
  [111  84  34]
  [104  86  38]
  [101  86  40]]

 [[236 175  46]
  [238 177  46]
  [243 183  45]
  ...
  [121  80  28]
  [116  81  31]
  [114  82  32]]]"
34;Boys Skins;com.dev.dedete.boysskins;Entertainment;4.0;513.0;100,000+;100000.0;186122;True;0.0;USD;9.3M;5.0 and up;Maksimos Studio;https://w4lmklxc.app-adstxt.dev;maksimschadrin28@gmail.com;Feb 22, 2019;May 30, 2021;Mature 17+;https://sites.google.com/view/boysprivacypolicy/;True;False;False;2021-06-16 03:11:58;Entertainment;Boys Skins;"[[[ 50  54 177 250]
  [ 50  54 177 250]
  [ 50  54 178 250]
  ...
  [ 16  28 134 250]
  [ 16  28 134 250]
  [ 16  28 134 250]]

 [[ 50  54 177 251]
  [ 50  54 177 251]
  [ 51  54 178 251]
  ...
  [ 17  29 135 251]
  [ 16  29 135 251]
  [ 16  29 135 251]]

 [[ 51  55 178 254]
  [ 51  55 178 254]
  [ 52  55 180 254]
  ...
  [ 18  32 138 254]
  [ 18  32 137 254]
  [ 18  32 137 254]]

 ...

 [[ 26  45 150 254]
  [ 26  46 150 254]
  [ 27  46 150 254]
  ...
  [ 10  18 102 254]
  [ 10  18 100 254]
  [ 10  17 100 254]]

 [[ 25  44 149 251]
  [ 25  44 150 251]
  [ 25  45 149 251]
  ...
  [  9  17  99 251]
  [  8  16  98 251]
  [  8  16  98 251]]

 [[ 25  44 149 250]
  [ 25  44 149 250]
  [ 25  44 149 250]
  ...
  [  8  16  99 250]
  [  8  15  98 250]
  [  7  15  97 250]]]"
35;Extreme Beach Volley;com.pixelperfectdude.extremebeachvolley;Sports;4.0;547.0;10,000+;10000.0;45470;True;0.0;USD;19M;2.3 and up;Pixel Perfect Dude S.A.;http://www.pixelperfectdude.com;contact@pixelperfectdude.com;May 21, 2015;Sep 19, 2016;Everyone;http://www.pixelperfectdude.com/privacy_policy.html;True;False;False;2021-06-15 22:13:55;Entertainment;Extreme Beach Volley;"[[[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 ...

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]]"
36;Autoportal - Best Cars App;com.autoportal.india;Auto & Vehicles;3.9;2313.0;100,000+;100000.0;443857;True;0.0;USD;11M;4.1 and up;Creative Webmedia Pvt. Ltd.;https://autoportal.com;android.support@autoportal.com;Jan 6, 2016;Dec 08, 2018;Everyone;http://autoportal.com/privacy_policy.html;False;False;False;2021-06-15 22:18:01;Lifestyle;Autoportal - Best Cars App;"[[[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 ...

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]]"
37;Fantasy Invest: A Stock Game;ru.fantasyinvestinc.fantasyinvestapp;Finance;3.8;353.0;100,000+;100000.0;108318;True;0.0;USD;25M;6.0 and up;Fantasy Invest inc.;;support@fantasyinvest.club;Sep 30, 2020;Mar 26, 2021;Teen;https://fantasyinvest.club/privacy-policy;True;True;False;2021-06-16 06:31:19;Business;Fantasy Invest: A Stock Game;"[[[192 156 253]
  [190 154 252]
  [188 153 251]
  ...
  [186 151 253]
  [186 151 253]
  [186 151 253]]

 [[192 156 253]
  [190 155 252]
  [188 153 252]
  ...
  [186 151 253]
  [186 151 253]
  [186 151 253]]

 [[191 156 253]
  [190 155 252]
  [188 153 252]
  ...
  [186 151 253]
  [186 151 253]
  [186 151 253]]

 ...

 [[186 149 253]
  [185 148 252]
  [183 147 252]
  ...
  [182 146 254]
  [182 146 254]
  [182 146 254]]

 [[185 148 252]
  [184 147 252]
  [183 146 252]
  ...
  [182 146 254]
  [182 146 254]
  [182 146 254]]

 [[184 147 251]
  [184 147 251]
  [183 146 251]
  ...
  [182 146 254]
  [182 146 254]
  [182 146 254]]]"
38;Consulta de saldo metro bus Panamá;consulta.de.saldo.panama;Tools;4.2;218.0;10,000+;10000.0;22495;True;0.0;USD;6.0M;4.0.3 and up;APPS INDUSTRY;https://appsindustry.space/;pcservicespanama@gmail.com;Jun 24, 2019;Jun 24, 2019;Everyone;http://www.e-droid.net/privacy.php?ida=396059&idl=en;True;False;False;2021-06-16 07:38:16;Tools;Consulta de saldo metro bus Panamá;"[[[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 ...

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]]"
39;Magic Cube Variants;com.TheGravity.MagicCubeVariantsCollection;Puzzle;3.4;183.0;100,000+;100000.0;100165;True;0.0;USD;25M;4.4 and up;The Gravity;;tobias.glimmerfors@gmail.com;Nov 16, 2020;Nov 19, 2020;Everyone;https://github.com/Tobias-Glimmerfors/The-Gravity-Privacy-Policy/blob/master/Privacy-Policy.md;False;False;False;2021-06-16 05:57:27;Games;Magic Cube Variants;"[[[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 ...

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]]"
40;Music corridos and free band;com.jrll.musicacorrodosybandagratis;Music & Audio;4.7;106.0;50,000+;50000.0;56877;True;0.0;USD;7.8M;4.0.3 and up;AppsJRLL;https://appsjrll.blogspot.com/;joserll1964@gmail.com;Aug 8, 2016;Jun 22, 2019;Teen;https://apper.apperalinstante.com/appsjrll/politicas;True;False;False;2021-06-16 08:56:58;Entertainment;Music corridos and free band;"[[[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 ...

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]]"
41;Shopping Mall Car & Truck Parking;com.playwithgames.ExpoParking;Racing;4.1;5403.0;1,000,000+;1000000.0;2538931;True;0.0;USD;78M;4.1 and up;Play With Games;http://www.playwithgames.com;info@playwithgames.com;Jan 12, 2018;Jul 09, 2020;Everyone;http://www.playwithgames.com/privacy.html;True;True;False;2021-06-16 10:06:25;Games;Shopping Mall Car & Truck Parking;"[[[ 16 117 197]
  [ 16 117 197]
  [ 16 117 197]
  ...
  [ 65 141 216]
  [ 65 141 216]
  [ 65 141 216]]

 [[ 16 117 197]
  [ 16 117 197]
  [ 16 117 197]
  ...
  [ 65 141 216]
  [ 65 141 216]
  [ 65 141 216]]

 [[ 16 118 198]
  [ 16 118 198]
  [ 16 118 198]
  ...
  [ 66 141 216]
  [ 66 141 216]
  [ 66 141 216]]

 ...

 [[116 111  98]
  [116 112  99]
  [118 113 102]
  ...
  [119 123 121]
  [118 124 121]
  [118 124 121]]

 [[118 112  99]
  [118 112 100]
  [119 113 102]
  ...
  [120 123 122]
  [118 124 121]
  [117 124 121]]

 [[119 112  99]
  [119 112 100]
  [119 113 101]
  ...
  [120 123 122]
  [117 123 120]
  [116 123 120]]]"
42;Plugin:Hisense v1.0;com.rsupport.rsperm.az.a1th;Productivity;3.4;382.0;50,000+;50000.0;64949;True;0.0;USD;21k;2.2 and up;RSUPPORT Co., Ltd.;http://www.rsupport.com;rspprtplay@rsupport.com;Jun 8, 2014;Jun 09, 2014;Everyone;http://rsupport.com/AboutUs/PrivacyPolicy;False;False;False;2021-06-15 23:03:31;Tools;Plugin:Hisense v1.0;"[[[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 ...

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]]"
43;Vegetarian Recipes - Healthy Recipes Cookbook;com.omniluxtrade.vegetarianrecipes;Food & Drink;4.0;204.0;10,000+;10000.0;38810;True;0.0;USD;16M;4.0.3 and up;OmniDroid;http://battlefat.com;omniluxtrade@gmail.com;Jul 21, 2014;Dec 22, 2018;Everyone;http://topchefcooking.com/apps-privacy/;True;False;False;2021-06-16 12:40:16;Entertainment;Vegetarian Recipes - Healthy Recipes Cookbook;"[[[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 ...

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 1]
  [0 0 0 1]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]]"
44;Visitors parking - License plate;eu.vanderholst.parking.visitors.license.plate;Auto & Vehicles;3.5;293.0;10,000+;10000.0;26116;True;0.0;USD;2.0M;4.0 and up;Marco van der Holst;https://tinyurl.com/MvdHApps;BezoekersParkerenKenteken@vanderholst.eu;;Mar 24, 2019;Everyone;;True;False;False;2021-06-16 14:43:50;Lifestyle;Visitors parking - License plate;"[[[ 24  57 134]
  [ 25  57 134]
  [ 25  57 134]
  ...
  [ 91  59 133]
  [ 92  59 133]
  [ 92  59 133]]

 [[ 25  57 134]
  [ 25  57 134]
  [ 25  57 134]
  ...
  [ 91  59 133]
  [ 92  59 133]
  [ 92  59 133]]

 [[ 25  57 134]
  [ 25  57 134]
  [ 25  57 134]
  ...
  [ 92  59 132]
  [ 92  59 132]
  [ 92  59 132]]

 ...

 [[117  59 132]
  [117  59 132]
  [117  59 132]
  ...
  [183  61 130]
  [183  61 130]
  [183  61 130]]

 [[117  59 132]
  [117  59 132]
  [118  59 132]
  ...
  [183  61 130]
  [183  61 130]
  [183  61 130]]

 [[117  59 132]
  [118  59 132]
  [118  59 132]
  ...
  [183  61 130]
  [183  61 130]
  [183  60 130]]]"
